date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
5/22/2020,11024,105,83.714,237,0,1.714,1604.297,15.28,12.183,34.49,0,0.249,0.8,12,1.746,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/23/2020,11092,68,85.143,238,1,1.429,1614.193,9.896,12.391,34.636,0.146,0.208,0.77,12,1.746,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/24/2020,11159,67,78.429,238,0,1.143,1623.943,9.75,11.414,34.636,0,0.166,0.74,12,1.746,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/25/2020,11193,34,70.571,239,1,1.143,1628.891,4.948,10.27,34.781,0.146,0.166,0.71,12,1.746,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/26/2020,11227,34,70.571,239,0,0.714,1633.839,4.948,10.27,34.781,0,0.104,0.7,11,1.601,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/27/2020,11275,48,63.143,240,1,0.714,1640.824,6.985,9.189,34.927,0.146,0.104,0.68,10,1.455,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/28/2020,11300,25,54.429,241,1,0.571,1644.462,3.638,7.921,35.072,0.146,0.083,0.68,9,1.31,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/29/2020,11354,54,47.143,242,1,0.714,1652.321,7.858,6.861,35.218,0.146,0.104,0.7,8,1.164,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/30/2020,11381,27,41.286,242,0,0.571,1656.25,3.929,6.008,35.218,0,0.083,0.72,10,1.455,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
5/31/2020,11412,31,36.143,243,1,0.714,1660.761,4.511,5.26,35.363,0.146,0.104,0.77,10,1.455,49.07,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/1/2020,11430,18,33.857,244,1,0.714,1663.381,2.619,4.927,35.509,0.146,0.104,0.83,9,1.31,43.52,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/2/2020,11454,24,32.429,245,1,0.857,1666.874,3.493,4.719,35.654,0.146,0.125,0.91,10,1.455,43.52,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/3/2020,11523,69,35.429,245,0,0.714,1676.915,10.041,5.156,35.654,0,0.104,1.01,12,1.746,43.52,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/4/2020,11571,48,38.714,246,1,0.714,1683.9,6.985,5.634,35.8,0.146,0.104,1.09,15,2.183,43.52,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/5/2020,11667,96,44.714,247,1,0.714,1697.871,13.971,6.507,35.945,0.146,0.104,1.15,12,1.746,43.52,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/6/2020,11741,74,51.429,248,1,0.857,1708.64,10.769,7.484,36.091,0.146,0.125,1.18,14,2.037,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/7/2020,11823,82,58.714,249,1,0.857,1720.573,11.933,8.545,36.236,0.146,0.125,1.19,15,2.183,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/8/2020,11896,73,66.571,250,1,0.857,1731.197,10.624,9.688,36.382,0.146,0.125,1.19,15,2.183,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/9/2020,11965,69,73,250,0,0.714,1741.238,10.041,10.624,36.382,0,0.104,1.17,15,2.183,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/10/2020,12031,66,72.571,251,1,0.857,1750.843,9.605,10.561,36.527,0.146,0.125,1.14,14,2.037,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/11/2020,12102,71,75.857,252,1,0.857,1761.175,10.332,11.039,36.673,0.146,0.125,1.13,14,2.037,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/12/2020,12175,73,72.571,252,0,0.714,1771.799,10.624,10.561,36.673,0,0.104,1.12,14,2.037,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/13/2020,12251,76,72.857,253,1,0.714,1782.859,11.06,10.603,36.818,0.146,0.104,1.12,15,2.183,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/14/2020,12310,59,69.571,254,1,0.714,1791.445,8.586,10.125,36.964,0.146,0.104,1.13,15,2.183,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/15/2020,12367,57,67.286,255,1,0.714,1799.74,8.295,9.792,37.11,0.146,0.104,1.15,15,2.183,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/16/2020,12426,59,65.857,256,1,0.857,1808.326,8.586,9.584,37.255,0.146,0.125,1.18,15,2.183,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/17/2020,12522,96,70.143,257,1,0.857,1822.297,13.971,10.208,37.401,0.146,0.125,1.22,17,2.474,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/18/2020,12616,94,73.429,258,1,0.857,1835.977,13.68,10.686,37.546,0.146,0.125,1.25,17,2.474,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/19/2020,12709,93,76.286,259,1,1,1849.511,13.534,11.102,37.692,0.146,0.146,1.27,18,2.619,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/20/2020,12803,94,78.857,260,1,1,1863.19,13.68,11.476,37.837,0.146,0.146,1.3,18,2.619,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/21/2020,12894,91,83.429,261,1,1,1876.433,13.243,12.141,37.983,0.146,0.146,1.34,19,2.765,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/22/2020,12990,96,89,262,1,1,1890.404,13.971,12.952,38.128,0.146,0.146,1.38,19,2.765,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/23/2020,13092,102,95.143,263,1,1,1905.248,14.844,13.846,38.274,0.146,0.146,1.43,19,2.765,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/24/2020,13235,143,101.857,263,0,0.857,1926.058,20.81,14.823,38.274,0,0.125,1.49,21,3.056,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/25/2020,13372,137,108,264,1,0.857,1945.996,19.937,15.717,38.419,0.146,0.125,1.54,24,3.493,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
6/26/2020,13565,193,122.286,265,1,0.857,1974.082,28.087,17.796,38.565,0.146,0.125,1.59,26,3.784,27.78,6871547,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806
